"","date","age","gender","comorbidity","comorbidity.N_Y","edu.cat","edu","vaccination_intention","vaccin_campaign","vaccin_encouragement","risk_probability_self","risk_consequence_self","risk_self","risk_probability_other","risk_consequence_other","risk_other","worries_relatives","worries_health","motv_vaccin_ident_2","motv_vaccin_ident_3","motv_vaccin_ident_4","motv_vaccin_exter_1","motv_vaccin_exter_2","motv_vaccin_exter_3","motv_vaccin_distrust_1","motv_vaccin_distrust_4","motv_vaccin_distrust_5","motv_vaccin_effort_1","motv_vaccin_effort_2","motv_vaccin_effort_3","gender.M_F"
"4532","2020-12-08",57,"Female","No",0,"Secundary superior",4,1,4,4,2,2,1.5,4,3,2.83333333333333,2,1,1,1,1,3,1,3,3,2,3,1,2,1,1
"4533","2020-12-08",31,"Female","No",0,"Master",7,5,5,5,1,4,1.5,4,3,2.83333333333333,2,3,5,5,5,2,2,4,4,2,4,1,1,2,1
"4534","2020-12-08",66,"Female","Yes",1,"Master",7,5,3,3,2,4,2.16666666666667,3,4,2.83333333333333,5,4,5,5,5,1,1,2,4,1,2,1,1,1,1
"4535","2020-12-08",68,"Male","Yes",1,"Bachelor technical",5,5,2,5,3,4,2.83333333333333,4,4,3.5,5,5,5,5,5,4,5,4,3,1,4,1,1,1,0
"4536","2020-12-08",68,"Female","Yes",1,"Secundary superior",4,5,3,5,2,4,2.16666666666667,4,4,3.5,2,2,4,5,5,1,2,1,2,2,1,1,1,1,1
"4537","2020-12-08",38,"Male","No",0,"Master",7,3,1,1,1,2,1.16666666666667,3,3,2.33333333333333,1,1,2,3,2,5,4,5,2,3,5,3,3,1,0
"4538","2020-12-08",65,"Female","No",0,"Secundary superior",4,5,4,5,3,3,2.33333333333333,4,5,4.16666666666667,5,3,5,5,5,1,5,1,2,1,3,1,1,1,1
"4539","2020-12-08",65,"Male","Yes",1,"Primary",2,4,3,3,3,4,2.83333333333333,4,4,3.5,3,2,4,4,3,3,3,2,3,2,3,2,2,2,0
"4540","2020-12-08",53,"Female","No",0,"Bachelor technical",5,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,3,5,5,5,1,1,4,3,2,2,2,1,1,1
"4541","2020-12-07",62,"Male","No",0,"Master",7,1,1,3,3,2,1.83333333333333,3,3,2.33333333333333,2,1,1,3,2,5,4,1,4,4,4,1,1,1,0
"4542","2020-12-08",51,"Female","Yes",1,"Secundary superior",4,2,2,3,2,4,2.16666666666667,3,3,2.33333333333333,4,4,2,2,2,2,2,2,5,5,5,2,2,2,1
"4543","2020-12-08",39,"Male","Yes",1,"Secundary superior",4,5,4,5,2,4,2.16666666666667,3,4,2.83333333333333,4,2,5,5,5,1,2,1,1,1,1,1,1,1,0
"4544","2020-12-08",53,"Male","No",0,"Master",7,3,1,3,3,3,2.33333333333333,3,3,2.33333333333333,1,1,3,4,4,1,2,2,4,4,4,2,2,2,0
"4545","2020-12-08",61,"Female","No",0,"Bachelor technical",5,4,4,3,3,3,2.33333333333333,4,3,2.83333333333333,4,3,3,4,4,2,2,2,4,2,2,1,1,1,1
"4546","2020-12-08",74,"Female","No",0,"Secundary superior",4,4,2,3,3,4,2.83333333333333,4,4,3.5,3,3,4,4,3,2,4,3,4,3,3,4,2,2,1
"4547","2020-12-08",25,"Female","Yes",1,"Master",7,1,1,1,2,2,1.5,4,1,1.5,2,2,1,1,1,1,1,2,5,5,5,1,1,1,1
"4548","2020-12-08",73,"Female","Yes",1,"Secundary superior",4,5,3,4,2,5,2.5,4,5,4.16666666666667,5,5,5,5,5,2,4,3,3,2,3,1,2,2,1
"4549","2020-12-07",61,"Female","No",0,"Secundary superior",4,3,2,3,2,4,2.16666666666667,4,4,3.5,3,3,3,3,2,3,2,4,5,3,4,1,1,1,1
"4550","2020-12-08",68,"Female","No",0,"Secundary superior",4,1,1,1,1,2,1.16666666666667,2,2,1.5,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1
"4551","2020-12-08",27,"Female","No",0,"Master",7,3,2,2,3,2,1.83333333333333,3,3,2.33333333333333,2,1,3,2,3,4,4,4,4,2,4,1,1,1,1
"4552","2020-12-08",62,"Female","No",0,"Bachelor technical",5,4,3,3,1,3,1.33333333333333,4,3,2.83333333333333,3,2,5,4,5,1,5,1,3,1,1,1,1,1,1
"4553","2020-12-08",71,"Female","Yes",1,"Secundary inferior",3,4,3,4,3,4,2.83333333333333,4,4,3.5,4,4,4,4,4,3,4,3,4,2,3,3,3,3,1
"4554","2020-12-08",68,"Male","Yes",1,"Secundary superior",4,4,3,3,2,4,2.16666666666667,4,4,3.5,3,3,4,4,4,3,2,3,3,4,3,1,1,1,0
"4555","2020-12-08",22,"Female","No",0,"Master",7,4,3,4,3,3,2.33333333333333,3,3,2.33333333333333,3,2,4,5,4,3,3,3,4,3,4,1,1,2,1
"4556","2020-12-08",62,"Male","No",0,"Bachelor technical",5,5,4,5,2,3,1.83333333333333,3,3,2.33333333333333,4,2,5,5,5,3,3,3,1,1,2,1,1,1,0
"4557","2020-12-07",46,"Female","Yes",1,"Secundary superior",4,5,4,4,3,4,2.83333333333333,4,3,2.83333333333333,4,2,5,5,5,2,5,3,1,1,1,1,1,1,1
"4558","2020-12-08",64,"Female","No",0,"Secundary superior",4,5,3,4,3,3,2.33333333333333,3,3,2.33333333333333,4,2,5,5,5,2,4,3,3,2,2,2,2,2,1
"4559","2020-12-07",41,"Male","No",0,"Master",7,1,1,1,4,1,1.5,4,2,2.16666666666667,2,1,1,1,1,4,2,3,5,4,5,5,5,1,0
"4560","2020-12-07",60,"Female","No",0,"Secundary superior",4,5,3,4,3,3,2.33333333333333,3,2,1.83333333333333,5,2,1,1,5,3,1,2,3,1,3,2,1,1,1
"4561","2020-12-07",27,"Female","No",0,"Secundary superior",4,1,1,1,4,2,2.16666666666667,1,3,1.33333333333333,5,1,1,1,1,1,1,4,5,5,4,3,3,4,1
"4562","2020-12-07",40,"Male","No",0,"Bachelor technical",5,1,1,3,1,2,1.16666666666667,4,3,2.83333333333333,1,1,4,4,4,1,1,1,5,5,5,2,2,2,0
"4563","2020-12-07",57,"Male","No",0,"Bachelor technical",5,1,1,1,1,1,1,3,2,1.83333333333333,2,2,1,1,1,3,2,3,3,3,3,3,3,1,0
"4564","2020-12-07",31,"Male","No",0,"Bachelor university",6,5,5,5,3,3,2.33333333333333,4,5,4.16666666666667,4,4,4,5,5,3,3,4,4,2,2,1,1,1,0
"4565","2020-12-07",59,"Female","No",0,"Bachelor technical",5,5,4,4,3,4,2.83333333333333,3,4,2.83333333333333,4,3,4,4,4,3,3,3,2,2,2,2,2,2,1
"4566","2020-12-07",45,"Female","No",0,"Bachelor technical",5,4,4,4,2,4,2.16666666666667,3,4,2.83333333333333,3,4,5,5,4,2,3,2,3,2,2,2,2,2,1
"4567","2020-12-07",28,"Female","Yes",1,"Secundary superior",4,4,3,4,3,4,2.83333333333333,4,3,2.83333333333333,4,4,4,4,4,3,2,2,5,3,5,4,3,2,1
"4568","2020-12-08",32,"Female","No",0,"Master",7,4,4,4,3,2,1.83333333333333,4,4,3.5,4,4,4,4,4,2,2,3,3,2,2,2,2,2,1
"4569","2020-12-07",65,"Female","No",0,"Secundary inferior",3,2,3,3,3,5,3.33333333333333,4,5,4.16666666666667,3,3,3,3,3,3,3,4,4,4,5,4,4,2,1
"4570","2020-12-08",25,"Female","No",0,"Bachelor university",6,5,4,5,3,3,2.33333333333333,3,4,2.83333333333333,2,4,4,5,4,1,2,1,3,2,3,1,1,1,1
"4571","2020-12-07",37,"Female","No",0,"Master",7,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,2,5,5,5,3,3,3,2,2,2,1,1,1,1
"4572","2020-12-08",62,"Female","No",0,"Secundary inferior",3,3,3,3,2,3,1.83333333333333,3,3,2.33333333333333,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1
"4573","2020-12-08",26,"Female","No",0,"Master",7,1,1,1,3,2,1.83333333333333,4,3,2.83333333333333,5,2,1,1,1,4,4,4,5,4,5,1,1,1,1
"4574","2020-12-07",38,"Female","Yes",1,"Bachelor technical",5,5,5,4,1,4,1.5,3,4,2.83333333333333,5,2,4,4,4,1,2,2,2,1,2,1,1,1,1
"4575","2020-12-08",66,"Female","Yes",1,"Bachelor technical",5,3,3,3,2,5,2.5,4,5,4.16666666666667,3,4,3,3,4,3,3,1,4,2,3,2,2,2,1
"4576","2020-12-08",22,"Female","No",0,"Bachelor technical",5,1,1,2,2,1,1.16666666666667,2,2,1.5,2,1,2,2,1,3,2,2,5,3,5,2,1,2,1
"4577","2020-12-08",23,"Female","No",0,"Bachelor technical",5,1,1,1,2,1,1.16666666666667,3,1,1.33333333333333,3,3,1,1,1,1,1,1,4,4,5,3,3,3,1
"4578","2020-12-07",35,"Female","No",0,"Master",7,5,4,4,3,3,2.33333333333333,4,4,3.5,2,1,5,5,5,1,1,1,1,1,1,1,2,1,1
"4579","2020-12-08",50,"Female","Yes",1,"Bachelor university",6,2,1,1,3,4,2.83333333333333,4,4,3.5,4,4,3,3,3,3,3,1,4,3,4,2,2,2,1
"4580","2020-12-08",58,"Female","Yes",1,"Secundary superior",4,5,5,5,2,4,2.16666666666667,4,5,4.16666666666667,2,4,5,5,5,2,5,5,4,1,5,1,1,1,1
"4581","2020-12-07",63,"Female","No",0,"Secundary inferior",3,3,3,3,2,3,1.83333333333333,3,4,2.83333333333333,4,3,3,3,4,3,4,3,4,4,4,1,1,2,1
"4582","2020-12-07",64,"Female","No",0,"Master",7,2,2,2,2,2,1.5,3,2,1.83333333333333,2,2,2,2,2,2,1,4,4,4,4,2,2,2,1
"4583","2020-12-08",76,"Male","Yes",1,"Primary",2,3,2,2,3,2,1.83333333333333,4,5,4.16666666666667,3,3,3,3,3,3,3,4,3,3,3,2,3,2,0
"4584","2020-12-08",76,"Female","Yes",1,"Secundary inferior",3,4,2,3,2,4,2.16666666666667,4,5,4.16666666666667,4,2,4,5,4,1,2,1,4,2,4,1,1,1,1
"4585","2020-12-07",35,"Female","No",0,"Master",7,2,2,3,2,2,1.5,3,4,2.83333333333333,4,2,5,4,4,2,4,3,5,4,3,1,1,1,1
"4586","2020-12-08",74,"Female","Yes",1,"Secundary superior",4,4,2,3,3,5,3.33333333333333,4,4,3.5,4,3,5,5,5,1,2,1,3,2,2,2,1,1,1
"4587","2020-12-08",25,"Female","No",0,"Bachelor technical",5,4,3,4,2,2,1.5,3,4,2.83333333333333,3,2,4,4,4,2,3,2,3,2,2,2,2,2,1
"4588","2020-12-07",42,"Male","Yes",1,"Bachelor technical",5,4,4,4,3,3,2.33333333333333,4,3,2.83333333333333,3,4,5,5,5,1,2,3,2,2,2,1,1,1,0
"4589","2020-12-07",42,"Female","No",0,"Bachelor technical",5,4,4,4,2,2,1.5,3,3,2.33333333333333,3,2,4,4,4,3,2,4,4,2,3,3,2,2,1
"4590","2020-12-07",52,"Male","No",0,"Master",7,4,3,4,2,2,1.5,3,4,2.83333333333333,4,2,4,4,4,3,2,2,2,2,2,2,2,2,0
"4591","2020-12-07",60,"Male","No",0,"Bachelor technical",5,1,1,1,2,2,1.5,2,2,1.5,5,5,1,1,1,5,1,3,3,5,5,1,3,1,0
"4592","2020-12-07",52,"Male","Yes",1,"Secundary inferior",3,5,5,5,3,3,2.33333333333333,4,4,3.5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,0
"4593","2020-12-07",29,"Female","No",0,"Master",7,5,5,5,3,2,1.83333333333333,3,4,2.83333333333333,5,2,5,5,5,2,5,5,4,2,2,1,1,1,1
"4594","2020-12-07",56,"Female","Yes",1,"Bachelor technical",5,4,3,4,3,4,2.83333333333333,3,4,2.83333333333333,5,4,4,4,4,2,4,2,4,3,4,2,2,2,1
"4595","2020-12-07",37,"Female","No",0,"Bachelor university",6,3,1,3,4,2,2.16666666666667,4,4,3.5,1,1,2,2,1,2,1,2,4,5,5,1,1,1,1
"4596","2020-12-07",42,"Female","No",0,"Secundary superior",4,1,1,1,2,2,1.5,2,2,1.5,2,1,1,1,1,3,1,1,5,5,5,3,1,1,1
"4597","2020-12-07",34,"Male","Yes",1,"Bachelor technical",5,5,3,5,2,2,1.5,2,2,1.5,2,2,5,5,5,1,2,3,1,1,1,1,1,1,0
"4598","2020-12-07",64,"Female","No",0,"Secundary superior",4,3,2,3,2,3,1.83333333333333,3,3,2.33333333333333,2,2,3,1,3,3,3,1,4,4,4,2,2,2,1
"4599","2020-12-07",45,"Female","No",0,"Bachelor technical",5,3,3,3,2,2,1.5,3,3,2.33333333333333,3,2,3,3,2,5,3,4,5,3,4,1,1,2,1
"4600","2020-12-07",38,"Male","No",0,"Master",7,5,4,4,2,2,1.5,3,4,2.83333333333333,4,2,5,5,4,1,1,4,2,2,1,1,1,1,0
"4601","2020-12-07",40,"Female","No",0,"Master",7,1,1,3,3,2,1.83333333333333,3,3,2.33333333333333,2,1,1,1,1,4,2,4,4,4,4,2,2,2,1
"4602","2020-12-07",44,"Female","No",0,"Bachelor technical",5,5,3,4,3,3,2.33333333333333,3,4,2.83333333333333,2,3,5,4,4,3,4,2,3,2,2,2,1,2,1
"4603","2020-12-07",35,"Male","No",0,"Master",7,3,1,4,3,3,2.33333333333333,4,4,3.5,3,3,4,3,3,2,3,2,3,3,3,2,2,2,0
"4604","2020-12-07",29,"Male","No",0,"Master",7,1,1,1,1,2,1.16666666666667,2,2,1.5,1,1,1,1,1,4,1,2,5,4,4,1,1,1,0
"4605","2020-12-07",36,"Female","No",0,"Bachelor technical",5,3,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,2,4,4,4,3,3,2,3,2,2,1,1,2,1
"4606","2020-12-07",47,"Female","Yes",1,"Master",7,5,4,4,3,3,2.33333333333333,3,3,2.33333333333333,4,2,5,5,5,2,3,2,2,2,2,2,2,2,1
"4607","2020-12-07",38,"Female","No",0,"Master",7,4,4,4,3,4,2.83333333333333,4,4,3.5,4,4,4,4,5,2,2,2,4,2,2,1,1,1,1
"4608","2020-12-07",66,"Male","Yes",1,"Secundary inferior",3,3,3,3,2,4,2.16666666666667,5,5,5,4,4,3,3,3,2,3,3,1,3,4,2,2,3,0
"4609","2020-12-07",57,"Female","No",0,"Bachelor technical",5,5,4,4,3,4,2.83333333333333,4,4,3.5,4,2,5,5,5,1,1,3,2,2,1,1,1,1,1
"4610","2020-12-07",62,"Female","No",0,"Bachelor technical",5,4,3,4,3,3,2.33333333333333,4,4,3.5,4,3,4,4,4,2,2,3,3,3,3,1,1,1,1
"4611","2020-12-07",54,"Female","Yes",1,"Secundary superior",4,5,3,5,1,3,1.33333333333333,4,4,3.5,4,2,5,5,5,1,5,1,1,1,1,1,1,1,1
"4612","2020-12-07",38,"Male","No",0,"Bachelor technical",5,2,2,3,2,3,1.83333333333333,3,3,2.33333333333333,2,2,3,3,3,5,2,5,4,4,4,2,2,2,0
"4613","2020-12-07",27,"Female","No",0,"Secundary superior",4,1,1,1,1,4,1.5,4,4,3.5,4,2,1,3,2,4,4,3,5,5,5,2,1,1,1
"4614","2020-12-07",44,"Female","No",0,"Secundary superior",4,4,1,3,4,3,2.83333333333333,4,4,3.5,4,4,4,3,4,3,4,3,5,4,5,2,2,3,1
"4615","2020-12-07",55,"Female","No",0,"Bachelor technical",5,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,2,2,5,4,4,2,2,2,3,2,2,1,1,1,1
"4616","2020-12-07",57,"Female","No",0,"Master",7,2,2,2,2,4,2.16666666666667,3,4,2.83333333333333,4,4,2,2,2,4,4,4,5,4,5,2,2,2,1
"4617","2020-12-07",45,"Female","No",0,"Secundary superior",4,2,1,2,3,3,2.33333333333333,4,4,3.5,4,2,2,2,2,1,1,1,5,4,5,1,3,2,1
"4618","2020-12-07",59,"Female","Yes",1,"Bachelor technical",5,4,3,4,3,3,2.33333333333333,4,4,3.5,4,3,4,4,4,3,4,3,4,2,4,2,2,2,1
"4619","2020-12-07",54,"Female","No",0,"Secundary superior",4,3,2,2,2,2,1.5,3,2,1.83333333333333,2,2,3,2,2,4,3,3,4,3,4,2,2,2,1
"4620","2020-12-07",38,"Female","No",0,"Secundary superior",4,4,3,4,3,3,2.33333333333333,3,3,2.33333333333333,4,4,4,4,4,2,2,3,4,3,3,2,2,2,1
"4621","2020-12-07",55,"Female","No",0,"Secundary superior",4,1,1,1,1,3,1.33333333333333,3,3,2.33333333333333,4,2,1,1,1,4,1,3,4,5,4,1,1,1,1
"4622","2020-12-07",36,"Female","No",0,"Master",7,5,4,4,1,3,1.33333333333333,3,2,1.83333333333333,4,2,5,5,5,2,2,2,4,2,2,1,1,1,1
"4623","2020-12-07",55,"Female","No",0,"Master",7,5,4,5,2,4,2.16666666666667,4,4,3.5,3,2,5,5,5,1,5,1,1,1,1,1,1,1,1
"4624","2020-12-07",49,"Female","No",0,"Secundary superior",4,3,2,3,3,4,2.83333333333333,3,4,2.83333333333333,2,2,3,3,4,4,4,3,5,3,4,2,2,2,1
"4625","2020-12-07",57,"Female","No",0,"Secundary superior",4,4,2,4,4,4,3.5,4,4,3.5,4,4,5,5,5,2,4,2,4,4,4,2,2,2,1
"4626","2020-12-07",63,"Male","Yes",1,"Bachelor technical",5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,5,2,3,1,3,1,1,5,0
"4627","2020-12-07",51,"Female","Yes",1,"Secundary inferior",3,4,3,3,3,4,2.83333333333333,4,4,3.5,3,3,4,4,4,2,4,2,3,2,2,2,2,4,1
"4628","2020-12-08",33,"Female","No",0,"Bachelor technical",5,4,3,3,2,3,1.83333333333333,3,4,2.83333333333333,3,3,4,4,3,3,3,3,5,4,4,2,2,2,1
"4629","2020-12-07",35,"Female","No",0,"Bachelor technical",5,4,3,5,2,3,1.83333333333333,3,3,2.33333333333333,3,1,5,5,4,1,1,2,4,2,3,1,1,1,1
"4630","2020-12-07",53,"Female","Yes",1,"Bachelor technical",5,3,3,3,3,3,2.33333333333333,3,3,2.33333333333333,3,4,3,3,3,3,3,2,5,3,4,2,2,2,1
"4631","2020-12-07",64,"Female","No",0,"Secundary superior",4,3,3,3,3,3,2.33333333333333,4,4,3.5,3,2,3,3,3,4,3,3,4,3,5,2,2,2,1
"4632","2020-12-07",54,"Male","No",0,"Secundary superior",4,4,3,3,1,1,1,2,2,1.5,1,1,3,3,3,4,3,4,2,2,3,2,2,2,0
"4633","2020-12-07",49,"Female","No",0,"Secundary superior",4,5,4,4,2,2,1.5,3,3,2.33333333333333,2,2,5,5,5,1,1,1,4,2,2,2,1,1,1
"4634","2020-12-07",22,"Male","No",0,"Bachelor technical",5,3,3,3,1,1,1,1,1,1,2,2,4,4,3,2,2,2,5,4,5,2,2,2,0
"4635","2020-12-07",55,"Female","No",0,"Master",7,1,1,1,2,2,1.5,2,2,1.5,2,2,2,2,1,4,3,4,4,4,4,4,4,2,1
"4636","2020-12-07",60,"Female","Yes",1,"Secundary inferior",3,4,3,5,2,5,2.5,5,5,5,3,3,5,5,5,1,2,1,4,2,3,1,1,2,1
"4637","2020-12-07",55,"Male","No",0,"Secundary superior",4,5,1,4,2,4,2.16666666666667,3,3,2.33333333333333,4,2,5,5,4,1,1,1,2,2,2,1,1,1,0
"4638","2020-12-07",42,"Female","Yes",1,"Secundary superior",4,4,3,3,3,4,2.83333333333333,4,3,2.83333333333333,4,4,4,4,4,1,1,1,4,2,4,1,1,1,1
"4639","2020-12-07",60,"Female","No",0,"Bachelor technical",5,5,4,5,3,2,1.83333333333333,4,4,3.5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1
"4640","2020-12-07",59,"Male","No",0,"Secundary inferior",3,4,4,4,2,4,2.16666666666667,4,4,3.5,4,2,4,4,4,2,3,2,2,2,2,2,2,2,0
"4641","2020-12-07",52,"Female","No",0,"Secundary superior",4,2,2,3,3,3,2.33333333333333,3,3,2.33333333333333,4,4,3,3,3,4,4,3,4,2,3,2,2,2,1
"4642","2020-12-07",40,"Female","No",0,"Secundary superior",4,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1
"4643","2020-12-07",66,"Male","Yes",1,"Bachelor university",6,5,5,5,3,4,2.83333333333333,4,4,3.5,3,4,4,5,4,1,3,1,2,2,2,1,1,1,0
"4644","2020-12-07",60,"Male","No",0,"Bachelor technical",5,3,2,4,2,3,1.83333333333333,4,4,3.5,2,2,4,3,3,3,2,2,2,2,2,2,2,4,0
"4645","2020-12-07",47,"Female","No",0,"Secundary superior",4,1,1,3,3,4,2.83333333333333,4,4,3.5,3,1,1,1,1,5,1,3,5,5,5,1,1,1,1
"4646","2020-12-07",61,"Female","Yes",1,"Secundary superior",4,2,1,2,3,4,2.83333333333333,3,3,2.33333333333333,3,3,2,2,2,2,2,3,4,4,4,2,2,2,1
"4647","2020-12-07",49,"Female","No",0,"Master",7,1,1,3,2,2,1.5,3,3,2.33333333333333,3,1,1,1,1,2,2,3,5,5,5,3,2,3,1
"4648","2020-12-07",49,"Female","No",0,"Bachelor university",6,5,5,5,2,4,2.16666666666667,4,4,3.5,4,1,5,5,5,1,2,1,3,2,3,1,1,1,1
"4649","2020-12-07",68,"Female","No",0,"Master",7,5,5,5,4,5,4.16666666666667,5,5,5,5,5,5,5,5,2,5,1,1,1,1,1,1,1,1
"4650","2020-12-07",48,"Male","No",0,"Bachelor technical",5,4,2,3,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,2,2,2,0
"4651","2020-12-07",54,"Female","No",0,"Master",7,5,4,4,2,3,1.83333333333333,4,4,3.5,4,4,4,4,3,3,4,1,1,1,2,2,1,1,1
"4652","2020-12-07",65,"Female","No",0,"Bachelor technical",5,4,3,4,3,3,2.33333333333333,4,4,3.5,3,3,4,4,3,2,3,2,4,4,2,1,1,1,1
"4653","2020-12-07",67,"Female","No",0,"Secundary superior",4,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,1,1,1,1,1,5,1,3,5,5,5,2,2,3,1
"4654","2020-12-07",65,"Female","No",0,"Bachelor technical",5,3,1,1,3,4,2.83333333333333,4,4,3.5,3,1,3,3,3,5,3,3,5,5,5,1,1,3,1
"4655","2020-12-07",56,"Female","No",0,"Secundary inferior",3,4,4,5,2,3,1.83333333333333,4,4,3.5,3,3,4,4,4,1,1,2,3,2,2,1,1,1,1
"4656","2020-12-07",57,"Female","Yes",1,"Bachelor technical",5,4,2,3,2,4,2.16666666666667,4,4,3.5,3,2,4,3,3,2,3,2,4,2,3,2,2,2,1
"4657","2020-12-07",54,"Female","No",0,"Secundary superior",4,3,3,3,3,3,2.33333333333333,4,4,3.5,4,3,2,4,3,2,4,2,4,3,3,1,1,1,1
"4658","2020-12-07",55,"Female","No",0,"Bachelor technical",5,4,1,4,1,4,1.5,4,4,3.5,4,2,3,5,4,2,4,1,3,1,1,1,1,1,1
"4659","2020-12-07",64,"Female","Yes",1,"Secundary superior",4,3,3,3,3,3,2.33333333333333,3,3,2.33333333333333,3,3,3,3,3,2,1,5,5,4,5,1,1,1,1
"4660","2020-12-07",74,"Male","No",0,"Secundary inferior",3,1,4,4,3,4,2.83333333333333,3,4,2.83333333333333,4,3,4,4,4,2,2,2,2,2,2,2,2,2,0
"4661","2020-12-08",49,"Male","Yes",1,"Bachelor technical",5,1,1,1,1,1,1,1,1,1,3,3,1,1,1,5,1,5,5,5,5,3,3,3,0
"4662","2020-12-07",48,"Female","No",0,"Master",7,5,1,4,3,2,1.83333333333333,4,4,3.5,4,4,5,5,3,3,3,5,4,2,3,2,2,1,1
"4663","2020-12-07",64,"Male","Yes",1,"Secundary inferior",3,4,4,5,1,4,1.5,5,5,5,4,4,5,5,5,2,3,2,3,1,2,1,1,1,0
"4664","2020-12-07",64,"Female","No",0,"Secundary inferior",3,3,4,5,3,4,2.83333333333333,5,5,5,5,5,5,5,5,2,2,2,4,3,3,1,1,2,1
"4665","2020-12-07",58,"Female","Yes",1,"Bachelor technical",5,5,2,3,2,3,1.83333333333333,3,2,1.83333333333333,3,4,5,5,5,2,2,3,4,2,2,1,1,1,1
"4666","2020-12-07",57,"Female","Yes",1,"Secundary superior",4,5,5,5,2,4,2.16666666666667,4,4,3.5,4,4,5,5,5,1,1,2,2,2,2,1,2,1,1
"4667","2020-12-07",74,"Male","No",0,"Secundary superior",4,5,4,4,2,3,1.83333333333333,4,4,3.5,2,2,4,4,4,2,2,4,2,2,2,2,2,4,0
"4668","2020-12-07",50,"Male","Yes",1,"Master",7,5,5,5,2,2,1.5,2,2,1.5,4,5,5,5,5,3,3,3,3,2,2,2,2,2,0
"4669","2020-12-07",60,"Male","No",0,"Secundary superior",4,4,3,4,3,3,2.33333333333333,3,3,2.33333333333333,4,3,4,5,4,2,4,2,2,2,2,2,2,2,0
"4670","2020-12-07",48,"Female","No",0,"Bachelor technical",5,5,4,4,2,2,1.5,3,3,2.33333333333333,4,4,4,5,4,1,1,1,3,3,3,2,2,1,1
"4671","2020-12-07",62,"Female","No",0,"Bachelor technical",5,1,1,2,4,3,2.83333333333333,4,3,2.83333333333333,3,3,1,3,3,5,4,5,5,5,5,1,1,1,1
"4672","2020-12-07",35,"Female","No",0,"Secundary superior",4,4,3,3,2,4,2.16666666666667,4,4,3.5,4,3,4,4,5,3,3,3,2,4,4,2,2,1,1
"4673","2020-12-07",27,"Female","No",0,"Master",7,1,3,3,3,3,2.33333333333333,4,3,2.83333333333333,4,4,2,4,2,4,2,3,5,4,5,3,3,3,1
"4674","2020-12-07",72,"Female","No",0,"Master",7,5,3,4,2,4,2.16666666666667,3,4,2.83333333333333,2,2,5,5,3,1,2,1,2,1,2,1,1,1,1
"4675","2020-12-07",42,"Female","No",0,"Master",7,4,5,5,1,2,1.16666666666667,4,4,3.5,5,4,5,5,5,2,5,3,3,1,1,1,1,1,1
"4676","2020-12-07",64,"Female","Yes",1,"Master",7,5,5,5,2,4,2.16666666666667,4,4,3.5,5,5,5,5,5,1,5,3,3,1,1,1,1,1,1
"4677","2020-12-07",48,"Female","No",0,"Bachelor technical",5,5,3,5,3,3,2.33333333333333,4,4,3.5,4,2,5,5,5,1,2,2,2,1,1,1,1,1,1
"4678","2020-12-07",67,"Female","No",0,"Bachelor technical",5,3,3,4,3,4,2.83333333333333,4,3,2.83333333333333,4,2,4,4,4,2,3,3,3,3,2,1,1,1,1
"4679","2020-12-08",36,"Female","No",0,"Bachelor technical",5,4,4,5,3,4,2.83333333333333,4,4,3.5,4,4,4,5,5,2,2,3,3,1,2,2,2,2,1
"4680","2020-12-07",64,"Female","Yes",1,"Master",7,5,3,5,3,4,2.83333333333333,3,4,2.83333333333333,3,2,5,5,5,1,1,2,3,1,3,2,1,2,1
"4681","2020-12-07",49,"Male","No",0,"Secundary inferior",3,4,1,2,2,1,1.16666666666667,2,2,1.5,2,2,1,2,2,5,4,4,5,4,2,1,2,2,0
"4682","2020-12-07",52,"Female","No",0,"Bachelor technical",5,2,1,1,2,3,1.83333333333333,3,3,2.33333333333333,2,2,3,3,3,4,3,3,4,3,4,3,3,3,1
"4683","2020-12-07",62,"Female","No",0,"Secundary superior",4,4,4,4,4,4,3.5,4,3,2.83333333333333,5,4,4,4,4,2,2,2,3,2,3,2,2,2,1
"4684","2020-12-07",67,"Female","No",0,"Secundary inferior",3,2,2,2,2,4,2.16666666666667,4,3,2.83333333333333,4,2,2,2,3,4,2,4,4,4,4,4,4,3,1
"4685","2020-12-07",65,"Male","No",0,"Secundary inferior",3,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,3,2,1,1,1,5,5,1,4,4,4,1,1,1,0
"4686","2020-12-07",48,"Male","Yes",1,"Bachelor technical",5,2,2,3,2,4,2.16666666666667,3,3,2.33333333333333,5,5,2,2,2,4,2,4,5,5,5,3,2,3,0
